StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,academic_composite,study_efficiency,cluster
0.358974358974359,0.10000000000000009,1.0,0.0,0.5,1.0,0.0,0.909090909090909,0.3333333333333333,0.9500000000000001,0.0,0.3400000000000001,0.9833333333333333,1.0,0.5,0.0,0.7535714285714284,0.2205547652916074,2
0.4871794871794872,0.9500000000000002,0.5,1.0,0.5,1.0,1.0,0.9999999999999998,0.0,0.15000000000000002,0.0,0.30000000000000004,0.09999999999999998,1.0,1.0,1.0,0.17142857142857126,0.04695945945945947,0
0.4871794871794872,0.9500000000000002,0.5,1.0,0.5,1.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.41999999999999993,0.7166666666666667,1.0,0.0,0.3333333333333333,0.6107142857142857,0.12820945945945947,0
0.4871794871794872,0.9500000000000002,0.5,1.0,0.5,1.0,1.0,0.6363636363636365,0.3333333333333333,0.25,1.0,0.21999999999999997,0.9166666666666666,1.0,0.0,0.0,0.6678571428571428,0.15456081081081083,0
0.4871794871794872,0.9500000000000002,0.5,1.0,0.5,1.0,1.0,0.9999999999999998,0.0,0.15000000000000002,0.0,0.30000000000000004,0.09999999999999998,1.0,1.0,1.0,0.17142857142857126,0.04695945945945947,0
0.4871794871794872,0.9500000000000002,0.5,1.0,0.5,1.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.41999999999999993,0.7166666666666667,1.0,0.0,0.3333333333333333,0.6107142857142857,0.12820945945945947,0
0.4871794871794872,0.9500000000000002,0.5,1.0,0.5,1.0,1.0,0.6363636363636365,0.3333333333333333,0.25,1.0,0.21999999999999997,0.9166666666666666,1.0,0.0,0.0,0.6678571428571428,0.15456081081081083,0
0.4871794871794872,0.9500000000000002,0.0,0.0,1.0,1.0,1.0,0.9999999999999998,0.0,0.15000000000000002,0.0,0.30000000000000004,0.09999999999999998,1.0,1.0,1.0,0.17142857142857126,0.04695945945945947,2
0.4871794871794872,0.9500000000000002,0.0,0.0,1.0,1.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.41999999999999993,0.7166666666666667,1.0,0.0,0.3333333333333333,0.6107142857142857,0.12820945945945947,2
0.4871794871794872,0.9500000000000002,0.0,0.0,1.0,1.0,1.0,0.6363636363636365,0.3333333333333333,0.25,1.0,0.21999999999999997,0.9166666666666666,1.0,0.0,0.0,0.6678571428571428,0.15456081081081083,2
0.4871794871794872,0.9500000000000002,0.0,0.0,0.5,1.0,1.0,0.9999999999999998,0.0,0.15000000000000002,0.0,0.30000000000000004,0.09999999999999998,1.0,1.0,1.0,0.17142857142857126,0.04695945945945947,2
0.4871794871794872,0.9500000000000002,0.0,0.0,0.5,1.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.41999999999999993,0.7166666666666667,1.0,0.0,0.3333333333333333,0.6107142857142857,0.12820945945945947,2
0.4871794871794872,0.9500000000000002,0.0,0.0,0.5,1.0,1.0,0.6363636363636365,0.3333333333333333,0.25,1.0,0.21999999999999997,0.9166666666666666,1.0,0.0,0.0,0.6678571428571428,0.15456081081081083,2
0.4871794871794872,0.9500000000000002,0.5,1.0,1.0,1.0,1.0,0.9999999999999998,0.0,0.15000000000000002,0.0,0.30000000000000004,0.09999999999999998,1.0,1.0,1.0,0.17142857142857126,0.04695945945945947,0
0.4871794871794872,0.9500000000000002,0.5,1.0,1.0,1.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.41999999999999993,0.7166666666666667,1.0,0.0,0.3333333333333333,0.6107142857142857,0.12820945945945947,0
0.4871794871794872,0.9500000000000002,0.5,1.0,1.0,1.0,1.0,0.6363636363636365,0.3333333333333333,0.25,1.0,0.21999999999999997,0.9166666666666666,1.0,0.0,0.0,0.6678571428571428,0.15456081081081083,0
0.4871794871794872,0.9500000000000002,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,0.0,0.15000000000000002,0.0,0.30000000000000004,0.09999999999999998,1.0,1.0,1.0,0.17142857142857126,0.04695945945945947,2
0.4871794871794872,0.9500000000000002,0.0,0.0,0.0,0.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.41999999999999993,0.7166666666666667,1.0,0.0,0.3333333333333333,0.6107142857142857,0.12820945945945947,2
0.4871794871794872,0.9500000000000002,0.0,0.0,0.0,0.0,1.0,0.6363636363636365,0.3333333333333333,0.25,1.0,0.21999999999999997,0.9166666666666666,1.0,0.0,0.0,0.6678571428571428,0.15456081081081083,2
0.6153846153846154,0.7250000000000001,0.5,1.0,0.5,1.0,1.0,0.18181818181818188,0.0,0.8500000000000001,1.0,0.5,0.2333333333333334,1.0,1.0,1.0,0.3285714285714284,0.044082013047530295,0
0.6153846153846154,0.7250000000000001,0.5,1.0,0.5,1.0,1.0,0.45454545454545436,0.6666666666666666,0.2,1.0,0.17999999999999994,0.033333333333333326,1.0,1.0,1.0,0.08571428571428563,0.022273998136067112,0
0.6153846153846154,0.7250000000000001,0.5,1.0,0.5,1.0,1.0,0.45454545454545436,0.0,0.05,0.0,0.9199999999999999,0.3666666666666666,1.0,1.0,0.6666666666666666,0.5642857142857142,0.05862068965517241,0
0.6153846153846154,0.7250000000000001,0.0,1.0,0.0,1.0,1.0,0.18181818181818188,0.0,0.8500000000000001,1.0,0.5,0.2333333333333334,1.0,1.0,1.0,0.3285714285714284,0.044082013047530295,0
0.6153846153846154,0.7250000000000001,0.0,1.0,0.0,1.0,1.0,0.45454545454545436,0.6666666666666666,0.2,1.0,0.17999999999999994,0.033333333333333326,1.0,1.0,1.0,0.08571428571428563,0.022273998136067112,0
0.6153846153846154,0.7250000000000001,0.0,1.0,0.0,1.0,1.0,0.45454545454545436,0.0,0.05,0.0,0.9199999999999999,0.3666666666666666,1.0,1.0,0.6666666666666666,0.5642857142857142,0.05862068965517241,0
0.358974358974359,0.8000000000000003,0.5,1.0,0.5,1.0,0.0,0.09090909090909083,1.0,0.6000000000000001,1.0,0.26,0.0,1.0,1.0,1.0,0.09285714285714286,0.05689900426742533,3
0.358974358974359,0.8000000000000003,0.5,1.0,0.5,1.0,0.0,0.7272727272727273,0.6666666666666666,0.15000000000000002,0.0,0.72,0.9,1.0,1.0,0.0,0.8357142857142855,0.2066856330014225,3
0.358974358974359,0.8000000000000003,1.0,0.0,0.5,1.0,0.0,0.09090909090909083,1.0,0.6000000000000001,1.0,0.26,0.0,1.0,1.0,1.0,0.09285714285714286,0.05689900426742533,2
0.358974358974359,0.8000000000000003,1.0,0.0,0.5,1.0,0.0,0.7272727272727273,0.6666666666666666,0.15000000000000002,0.0,0.72,0.9,1.0,1.0,0.0,0.8357142857142855,0.2066856330014225,2
0.358974358974359,0.8000000000000003,1.0,1.0,0.5,1.0,0.0,0.09090909090909083,1.0,0.6000000000000001,1.0,0.26,0.0,1.0,1.0,1.0,0.09285714285714286,0.05689900426742533,3
0.358974358974359,0.8000000000000003,1.0,1.0,0.5,1.0,0.0,0.7272727272727273,0.6666666666666666,0.15000000000000002,0.0,0.72,0.9,1.0,1.0,0.0,0.8357142857142855,0.2066856330014225,3
0.358974358974359,0.8000000000000003,0.5,1.0,0.5,1.0,0.0,0.09090909090909083,1.0,0.6000000000000001,1.0,0.26,0.0,1.0,1.0,1.0,0.09285714285714286,0.05689900426742533,3
0.358974358974359,0.8000000000000003,0.5,1.0,0.5,1.0,0.0,0.7272727272727273,0.6666666666666666,0.15000000000000002,0.0,0.72,0.9,1.0,1.0,0.0,0.8357142857142855,0.2066856330014225,3
0.358974358974359,0.8000000000000003,0.5,0.0,1.0,1.0,0.0,0.09090909090909083,1.0,0.6000000000000001,1.0,0.26,0.0,1.0,1.0,1.0,0.09285714285714286,0.05689900426742533,2
0.358974358974359,0.8000000000000003,0.5,0.0,1.0,1.0,0.0,0.7272727272727273,0.6666666666666666,0.15000000000000002,0.0,0.72,0.9,1.0,1.0,0.0,0.8357142857142855,0.2066856330014225,2
0.6153846153846154,0.6000000000000001,0.0,1.0,0.0,1.0,1.0,0.2727272727272727,0.6666666666666666,0.5,1.0,0.14000000000000012,0.13333333333333341,1.0,1.0,1.0,0.13571428571428557,0.0331780055917987,0
0.6153846153846154,0.6000000000000001,0.0,1.0,0.0,1.0,1.0,0.909090909090909,0.6666666666666666,0.7000000000000001,0.0,0.48,0.33333333333333337,1.0,0.0,0.6666666666666666,0.38571428571428557,0.054986020503261894,0
0.6153846153846154,0.6000000000000001,0.5,1.0,0.5,1.0,1.0,0.2727272727272727,0.6666666666666666,0.5,1.0,0.14000000000000012,0.13333333333333341,1.0,1.0,1.0,0.13571428571428557,0.0331780055917987,0
0.6153846153846154,0.6000000000000001,0.5,1.0,0.5,1.0,1.0,0.909090909090909,0.6666666666666666,0.7000000000000001,0.0,0.48,0.33333333333333337,1.0,0.0,0.6666666666666666,0.38571428571428557,0.054986020503261894,0
0.5128205128205128,0.4500000000000002,1.0,1.0,0.5,1.0,1.0,0.0,0.6666666666666666,0.8500000000000001,0.0,0.8200000000000001,0.30000000000000004,1.0,1.0,0.6666666666666666,0.48571428571428543,0.06821621621621621,0
0.5128205128205128,0.4500000000000002,0.0,1.0,0.5,1.0,1.0,0.0,0.6666666666666666,0.8500000000000001,0.0,0.8200000000000001,0.30000000000000004,1.0,1.0,0.6666666666666666,0.48571428571428543,0.06821621621621621,0
0.3076923076923077,0.8500000000000001,1.0,0.0,1.0,1.0,1.0,0.09090909090909083,1.0,0.15000000000000002,1.0,0.48,0.8666666666666666,0.0,1.0,0.0,0.7285714285714285,0.23116057233704296,1
0.3076923076923077,0.8500000000000001,0.5,0.0,0.0,1.0,1.0,0.09090909090909083,1.0,0.15000000000000002,1.0,0.48,0.8666666666666666,0.0,1.0,0.0,0.7285714285714285,0.23116057233704296,1
0.3076923076923077,0.8500000000000001,0.5,0.0,0.5,1.0,1.0,0.09090909090909083,1.0,0.15000000000000002,1.0,0.48,0.8666666666666666,0.0,1.0,0.0,0.7285714285714285,0.23116057233704296,1
0.3076923076923077,0.8500000000000001,0.5,1.0,0.5,1.0,1.0,0.09090909090909083,1.0,0.15000000000000002,1.0,0.48,0.8666666666666666,0.0,1.0,0.0,0.7285714285714285,0.23116057233704296,1
0.3076923076923077,0.8500000000000001,0.0,0.0,1.0,1.0,1.0,0.09090909090909083,1.0,0.15000000000000002,1.0,0.48,0.8666666666666666,0.0,1.0,0.0,0.7285714285714285,0.23116057233704296,1
0.3076923076923077,0.8500000000000001,0.0,1.0,0.0,1.0,1.0,0.09090909090909083,1.0,0.15000000000000002,1.0,0.48,0.8666666666666666,0.0,1.0,0.0,0.7285714285714285,0.23116057233704296,1
0.3076923076923077,0.8500000000000001,1.0,1.0,0.5,1.0,1.0,0.09090909090909083,1.0,0.15000000000000002,1.0,0.48,0.8666666666666666,0.0,1.0,0.0,0.7285714285714285,0.23116057233704296,1
0.46153846153846156,0.9500000000000002,0.5,1.0,0.5,1.0,1.0,0.8181818181818181,0.6666666666666666,0.25,0.0,0.30000000000000004,0.30000000000000004,0.0,1.0,0.6666666666666666,0.29999999999999993,0.07884841363102232,1
0.46153846153846156,0.9500000000000002,0.5,1.0,0.5,1.0,1.0,0.8181818181818181,0.3333333333333333,0.2,1.0,1.0,0.8833333333333334,0.0,1.0,0.0,0.9249999999999999,0.159048178613396,1
0.46153846153846156,0.9500000000000002,0.5,1.0,0.5,1.0,1.0,0.8181818181818181,0.6666666666666666,0.25,0.0,0.30000000000000004,0.30000000000000004,0.0,1.0,0.6666666666666666,0.29999999999999993,0.07884841363102232,1
0.46153846153846156,0.9500000000000002,0.5,1.0,0.5,1.0,1.0,0.8181818181818181,0.3333333333333333,0.2,1.0,1.0,0.8833333333333334,0.0,1.0,0.0,0.9249999999999999,0.159048178613396,1
0.46153846153846156,0.9500000000000002,0.0,0.0,0.5,1.0,1.0,0.8181818181818181,0.6666666666666666,0.25,0.0,0.30000000000000004,0.30000000000000004,0.0,1.0,0.6666666666666666,0.29999999999999993,0.07884841363102232,1
0.46153846153846156,0.9500000000000002,0.0,0.0,0.5,1.0,1.0,0.8181818181818181,0.3333333333333333,0.2,1.0,1.0,0.8833333333333334,0.0,1.0,0.0,0.9249999999999999,0.159048178613396,1
0.46153846153846156,0.9500000000000002,1.0,0.0,0.5,1.0,1.0,0.8181818181818181,0.6666666666666666,0.25,0.0,0.30000000000000004,0.30000000000000004,0.0,1.0,0.6666666666666666,0.29999999999999993,0.07884841363102232,1
0.46153846153846156,0.9500000000000002,1.0,0.0,0.5,1.0,1.0,0.8181818181818181,0.3333333333333333,0.2,1.0,1.0,0.8833333333333334,0.0,1.0,0.0,0.9249999999999999,0.159048178613396,1
0.46153846153846156,0.9500000000000002,1.0,1.0,0.0,1.0,1.0,0.8181818181818181,0.6666666666666666,0.25,0.0,0.30000000000000004,0.30000000000000004,0.0,1.0,0.6666666666666666,0.29999999999999993,0.07884841363102232,1
0.46153846153846156,0.9500000000000002,1.0,1.0,0.0,1.0,1.0,0.8181818181818181,0.3333333333333333,0.2,1.0,1.0,0.8833333333333334,0.0,1.0,0.0,0.9249999999999999,0.159048178613396,1
0.3076923076923077,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.65,1.0,0.3600000000000001,0.5499999999999999,0.0,1.0,0.3333333333333333,0.4821428571428571,0.1722575516693164,1
0.3076923076923077,0.5,1.0,0.0,0.5,0.0,1.0,0.5454545454545452,1.0,0.55,1.0,0.28,0.4833333333333333,1.0,0.0,0.6666666666666666,0.4107142857142857,0.1598569157392687,2
0.3076923076923077,0.5,1.0,0.0,0.5,0.0,1.0,0.45454545454545436,0.0,0.35000000000000003,1.0,0.3600000000000001,0.7833333333333333,1.0,0.5,0.0,0.6321428571428572,0.21565977742448328,2
0.3076923076923077,0.5,1.0,0.0,0.5,0.0,1.0,0.8181818181818181,0.0,0.6000000000000001,0.0,0.28,0.7999999999999999,1.0,0.0,0.0,0.6142857142857144,0.21875993640699526,2
0.3076923076923077,0.5,1.0,0.0,0.5,0.0,1.0,0.9999999999999998,0.3333333333333333,0.0,1.0,0.45999999999999996,0.6333333333333334,1.0,0.0,0.3333333333333333,0.5714285714285713,0.18775834658187598,2
0.3076923076923077,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.3333333333333333,0.65,1.0,0.3600000000000001,0.5499999999999999,0.0,1.0,0.3333333333333333,0.4821428571428571,0.1722575516693164,1
0.3076923076923077,0.5,0.5,0.0,0.5,1.0,1.0,0.5454545454545452,1.0,0.55,1.0,0.28,0.4833333333333333,1.0,0.0,0.6666666666666666,0.4107142857142857,0.1598569157392687,2
0.3076923076923077,0.5,0.5,0.0,0.5,1.0,1.0,0.45454545454545436,0.0,0.35000000000000003,1.0,0.3600000000000001,0.7833333333333333,1.0,0.5,0.0,0.6321428571428572,0.21565977742448328,2
0.3076923076923077,0.5,0.5,0.0,0.5,1.0,1.0,0.8181818181818181,0.0,0.6000000000000001,0.0,0.28,0.7999999999999999,1.0,0.0,0.0,0.6142857142857144,0.21875993640699526,2
0.3076923076923077,0.5,0.5,0.0,0.5,1.0,1.0,0.9999999999999998,0.3333333333333333,0.0,1.0,0.45999999999999996,0.6333333333333334,1.0,0.0,0.3333333333333333,0.5714285714285713,0.18775834658187598,2
0.3076923076923077,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.3333333333333333,0.65,1.0,0.3600000000000001,0.5499999999999999,0.0,1.0,0.3333333333333333,0.4821428571428571,0.1722575516693164,1
0.3076923076923077,0.5,1.0,0.0,0.5,1.0,1.0,0.5454545454545452,1.0,0.55,1.0,0.28,0.4833333333333333,1.0,0.0,0.6666666666666666,0.4107142857142857,0.1598569157392687,2
0.3076923076923077,0.5,1.0,0.0,0.5,1.0,1.0,0.45454545454545436,0.0,0.35000000000000003,1.0,0.3600000000000001,0.7833333333333333,1.0,0.5,0.0,0.6321428571428572,0.21565977742448328,2
0.3076923076923077,0.5,1.0,0.0,0.5,1.0,1.0,0.8181818181818181,0.0,0.6000000000000001,0.0,0.28,0.7999999999999999,1.0,0.0,0.0,0.6142857142857144,0.21875993640699526,2
0.3076923076923077,0.5,1.0,0.0,0.5,1.0,1.0,0.9999999999999998,0.3333333333333333,0.0,1.0,0.45999999999999996,0.6333333333333334,1.0,0.0,0.3333333333333333,0.5714285714285713,0.18775834658187598,2
0.3076923076923077,0.9250000000000003,1.0,1.0,0.0,1.0,1.0,0.8181818181818181,0.3333333333333333,0.45,0.0,0.28,0.7833333333333333,1.0,0.5,0.0,0.6035714285714285,0.21565977742448328,0
0.3076923076923077,0.9250000000000003,1.0,1.0,0.0,1.0,1.0,0.6363636363636365,0.6666666666666666,1.0,1.0,0.40000000000000013,0.7000000000000001,1.0,0.5,0.3333333333333333,0.5928571428571426,0.2001589825119237,0
0.3076923076923077,0.9250000000000003,0.5,0.0,0.5,1.0,1.0,0.8181818181818181,0.3333333333333333,0.45,0.0,0.28,0.7833333333333333,1.0,0.5,0.0,0.6035714285714285,0.21565977742448328,2
0.3076923076923077,0.9250000000000003,0.5,0.0,0.5,1.0,1.0,0.6363636363636365,0.6666666666666666,1.0,1.0,0.40000000000000013,0.7000000000000001,1.0,0.5,0.3333333333333333,0.5928571428571426,0.2001589825119237,2
0.3076923076923077,0.9250000000000003,1.0,0.0,1.0,1.0,1.0,0.8181818181818181,0.3333333333333333,0.45,0.0,0.28,0.7833333333333333,1.0,0.5,0.0,0.6035714285714285,0.21565977742448328,2
0.3076923076923077,0.9250000000000003,1.0,0.0,1.0,1.0,1.0,0.6363636363636365,0.6666666666666666,1.0,1.0,0.40000000000000013,0.7000000000000001,1.0,0.5,0.3333333333333333,0.5928571428571426,0.2001589825119237,2
0.3076923076923077,0.9250000000000003,1.0,1.0,0.5,0.0,1.0,0.8181818181818181,0.3333333333333333,0.45,0.0,0.28,0.7833333333333333,1.0,0.5,0.0,0.6035714285714285,0.21565977742448328,0
0.3076923076923077,0.9250000000000003,1.0,1.0,0.5,0.0,1.0,0.6363636363636365,0.6666666666666666,1.0,1.0,0.40000000000000013,0.7000000000000001,1.0,0.5,0.3333333333333333,0.5928571428571426,0.2001589825119237,0
0.3076923076923077,0.9250000000000003,1.0,0.0,0.5,1.0,1.0,0.8181818181818181,0.3333333333333333,0.45,0.0,0.28,0.7833333333333333,1.0,0.5,0.0,0.6035714285714285,0.21565977742448328,2
0.3076923076923077,0.9250000000000003,1.0,0.0,0.5,1.0,1.0,0.6363636363636365,0.6666666666666666,1.0,1.0,0.40000000000000013,0.7000000000000001,1.0,0.5,0.3333333333333333,0.5928571428571426,0.2001589825119237,2
0.3076923076923077,0.9250000000000003,1.0,1.0,0.0,1.0,1.0,0.8181818181818181,0.3333333333333333,0.45,0.0,0.28,0.7833333333333333,1.0,0.5,0.0,0.6035714285714285,0.21565977742448328,0
0.3076923076923077,0.9250000000000003,1.0,1.0,0.0,1.0,1.0,0.6363636363636365,0.6666666666666666,1.0,1.0,0.40000000000000013,0.7000000000000001,1.0,0.5,0.3333333333333333,0.5928571428571426,0.2001589825119237,0
0.3076923076923077,0.9250000000000003,0.0,1.0,0.5,1.0,1.0,0.8181818181818181,0.3333333333333333,0.45,0.0,0.28,0.7833333333333333,1.0,0.5,0.0,0.6035714285714285,0.21565977742448328,0
0.3076923076923077,0.9250000000000003,0.0,1.0,0.5,1.0,1.0,0.6363636363636365,0.6666666666666666,1.0,1.0,0.40000000000000013,0.7000000000000001,1.0,0.5,0.3333333333333333,0.5928571428571426,0.2001589825119237,0
0.3076923076923077,0.9250000000000003,0.5,1.0,0.5,1.0,1.0,0.8181818181818181,0.3333333333333333,0.45,0.0,0.28,0.7833333333333333,1.0,0.5,0.0,0.6035714285714285,0.21565977742448328,0
0.3076923076923077,0.9250000000000003,0.5,1.0,0.5,1.0,1.0,0.6363636363636365,0.6666666666666666,1.0,1.0,0.40000000000000013,0.7000000000000001,1.0,0.5,0.3333333333333333,0.5928571428571426,0.2001589825119237,0
0.3076923076923077,0.9250000000000003,0.0,0.0,1.0,0.0,1.0,0.8181818181818181,0.3333333333333333,0.45,0.0,0.28,0.7833333333333333,1.0,0.5,0.0,0.6035714285714285,0.21565977742448328,2
0.3076923076923077,0.9250000000000003,0.0,0.0,1.0,0.0,1.0,0.6363636363636365,0.6666666666666666,1.0,1.0,0.40000000000000013,0.7000000000000001,1.0,0.5,0.3333333333333333,0.5928571428571426,0.2001589825119237,2
0.3076923076923077,0.9250000000000003,0.5,1.0,0.0,1.0,1.0,0.8181818181818181,0.3333333333333333,0.45,0.0,0.28,0.7833333333333333,1.0,0.5,0.0,0.6035714285714285,0.21565977742448328,0
0.3076923076923077,0.9250000000000003,0.5,1.0,0.0,1.0,1.0,0.6363636363636365,0.6666666666666666,1.0,1.0,0.40000000000000013,0.7000000000000001,1.0,0.5,0.3333333333333333,0.5928571428571426,0.2001589825119237,0
0.41025641025641024,0.5750000000000002,0.5,1.0,0.0,1.0,1.0,0.8181818181818181,0.6666666666666666,0.05,0.0,0.32000000000000006,0.7666666666666667,0.0,0.5,0.0,0.6071428571428571,0.16177606177606177,1
0.41025641025641024,0.5750000000000002,0.5,1.0,0.0,1.0,1.0,0.8181818181818181,0.0,0.35000000000000003,1.0,0.54,0.9333333333333335,1.0,0.5,0.0,0.7928571428571426,0.18687258687258687,0
0.41025641025641024,0.5750000000000002,0.5,1.0,0.0,1.0,1.0,0.8181818181818181,0.6666666666666666,0.05,0.0,0.32000000000000006,0.7666666666666667,0.0,0.5,0.0,0.6071428571428571,0.16177606177606177,1
0.41025641025641024,0.5750000000000002,0.5,1.0,0.0,1.0,1.0,0.8181818181818181,0.0,0.35000000000000003,1.0,0.54,0.9333333333333335,1.0,0.5,0.0,0.7928571428571426,0.18687258687258687,0
0.41025641025641024,0.5750000000000002,0.5,1.0,1.0,1.0,1.0,0.8181818181818181,0.6666666666666666,0.05,0.0,0.32000000000000006,0.7666666666666667,0.0,0.5,0.0,0.6071428571428571,0.16177606177606177,1
0.41025641025641024,0.5750000000000002,0.5,1.0,1.0,1.0,1.0,0.8181818181818181,0.0,0.35000000000000003,1.0,0.54,0.9333333333333335,1.0,0.5,0.0,0.7928571428571426,0.18687258687258687,0
0.41025641025641024,0.5750000000000002,0.0,0.0,0.0,1.0,1.0,0.8181818181818181,0.6666666666666666,0.05,0.0,0.32000000000000006,0.7666666666666667,0.0,0.5,0.0,0.6071428571428571,0.16177606177606177,1
0.41025641025641024,0.5750000000000002,0.0,0.0,0.0,1.0,1.0,0.8181818181818181,0.0,0.35000000000000003,1.0,0.54,0.9333333333333335,1.0,0.5,0.0,0.7928571428571426,0.18687258687258687,2
0.41025641025641024,0.5750000000000002,0.0,1.0,0.0,1.0,1.0,0.8181818181818181,0.6666666666666666,0.05,0.0,0.32000000000000006,0.7666666666666667,0.0,0.5,0.0,0.6071428571428571,0.16177606177606177,1
0.41025641025641024,0.5750000000000002,0.0,1.0,0.0,1.0,1.0,0.8181818181818181,0.0,0.35000000000000003,1.0,0.54,0.9333333333333335,1.0,0.5,0.0,0.7928571428571426,0.18687258687258687,0
0.41025641025641024,0.5750000000000002,1.0,1.0,1.0,1.0,1.0,0.8181818181818181,0.6666666666666666,0.05,0.0,0.32000000000000006,0.7666666666666667,0.0,0.5,0.0,0.6071428571428571,0.16177606177606177,1
0.41025641025641024,0.5750000000000002,1.0,1.0,1.0,1.0,1.0,0.8181818181818181,0.0,0.35000000000000003,1.0,0.54,0.9333333333333335,1.0,0.5,0.0,0.7928571428571426,0.18687258687258687,0
0.41025641025641024,0.5750000000000002,1.0,0.0,0.5,1.0,1.0,0.8181818181818181,0.6666666666666666,0.05,0.0,0.32000000000000006,0.7666666666666667,0.0,0.5,0.0,0.6071428571428571,0.16177606177606177,1
